step,vehicle_count,speed,co2_emission
1339,74,9.836139285429875,4023.863058468083
1340,74,10.207807225824611,4099.196843182538
1341,74,10.269748079810077,4121.7883578620995
1342,74,10.979480039858739,4115.151320446425
1343,73,11.059885223167184,3303.1843363813414
1344,73,10.62056735786716,2890.8086637769984
1345,73,10.160100529872622,2999.030324471379
1346,73,9.918462093414878,2826.2484736548604
1347,74,9.862437335421975,3324.726759595537
1348,74,9.881316975928469,3315.9089719693593
1349,74,10.044132578790796,3518.8665288630073
1350,75,10.173625676824377,3947.2735223457926
1351,75,10.483560232541652,4087.666146946702
1352,75,10.549732216009941,3888.412338541682
1353,76,10.441400484903669,3563.242469947692
1354,76,10.251175812269913,3425.4488143045846
1355,76,9.754961460459244,2409.0474924789664
1356,77,9.077714415728803,2646.8965995548374
1357,77,8.662876527608095,2596.7972677603775
1358,77,8.28127841977689,2925.427747465714
1359,78,8.005815236910534,2743.55841646153
1360,78,8.053691014360583,2917.658745271684
1361,75,8.06711610231353,3378.540055969959
1362,76,8.104061012300855,3030.2523810720804
1363,76,7.9808386095884485,2694.319363416511
1364,76,8.120150988725216,3272.95238820368
1365,77,8.042516822376863,3255.4729547361553
1366,77,8.24888318642413,3512.8848368874224
1367,76,8.0678142449726,3245.6653649017007
1368,75,7.608555040465753,2740.333784700062
1369,75,7.404496566243597,2347.475640995052
1370,75,7.6058528489918915,2680.225498885067
1371,76,7.686544843327741,2739.1894332681595
1372,76,7.965365687515948,2799.120078254844
1373,76,8.382992333979974,2599.6020577880904
1374,76,8.246350213603284,2865.4095336017886
1375,76,8.376028701174729,3138.5329703362186
1376,76,8.31817296185579,2497.125045567971
1377,77,8.271616046440602,2899.3149306549362
1378,77,8.189695862904411,2716.154421006052
1379,77,8.126202640261369,2824.6183871137805
1380,78,7.761139264855514,2391.8193007604045
1381,76,7.628943367813683,2541.9903701643093
1382,74,7.714647815858985,2801.2852320788998
1383,75,7.774516578646221,2657.1471406714168
1384,75,7.749215993192204,2480.0070295783944
1385,75,7.8053907620729825,3007.085866864905
1386,76,7.8605243219485015,3179.3515119422796
1387,75,7.834607748011488,2973.451581702312
1388,75,8.170917890928353,3321.705425498198
1389,76,8.326279203891715,2986.2389991555124
1390,76,8.804770513824181,3395.815581839167
1391,76,9.172125980343763,3544.701734904036
1392,77,8.976672068723838,2930.1615382612235
1393,75,8.810924666497622,2775.78350065073
1394,75,8.830278205732103,3074.4885691221853
1395,76,8.696949591740742,3062.819945139959
1396,75,8.446817980589959,2750.200898965544
1397,75,8.122790469773621,2123.0608667776446
1398,76,7.764732565803426,2451.8856933733828
1399,76,7.664094402610466,2475.4376619789036
1400,75,7.803499960616211,2811.815952577333
1401,76,7.725305029529648,2579.2105409961637
1402,75,7.760525505271326,2719.6144475867454
1403,75,7.697124073137834,2842.438959168613
1404,76,7.647280278635586,2931.269687895759
1405,75,7.876947236029136,3603.2273870018644
1406,75,8.252087790213793,3509.6846573260855
1407,75,8.612645391909062,3592.1028845551937
1408,74,9.007592457204455,3179.3939618362347
1409,74,9.420690317231427,3587.415885183374
1410,74,9.49175178347553,3572.570975585751
1411,74,9.787856709386562,3607.1623278202824
1412,73,10.028548146101022,3914.3583639640383
1413,74,10.336777169944613,4084.534604618606
1414,74,10.398311037830897,3100.9195497035025
1415,74,10.418836205775426,3192.254152692547
1416,74,10.338912765286997,3370.7122176733537
1417,74,10.34381631772292,2776.793490989282
1418,74,10.33602579645924,3149.1913588103093
1419,75,10.076187503363759,2941.7659131888413
1420,75,10.052899839314648,3082.8984621989707
1421,73,9.62418568870043,2936.586796804433
1422,73,9.436968692580615,3050.307380407302
1423,73,9.476088292218636,3308.0680982153667
1424,73,9.43314952016507,3138.725579393285
1425,74,9.124022149518703,2935.8584976645534
1426,73,8.926084873827781,3137.07667556729
1427,72,8.484056854957744,2838.690719729466
1428,73,8.532136725637086,3208.7755156798407
1429,72,8.623505010220567,3431.897920144891
1430,71,8.506063220583927,2859.22519767404
1431,69,8.056198107044855,2825.2487977733376
1432,67,7.688778335548906,2372.9403936327367
1433,67,7.627893494439694,2507.6721633772427
1434,68,7.419424803797006,2423.74278285249
1435,68,7.596496154481641,2837.0225997710154
1436,67,7.729692230157484,3086.1058991016926
1437,67,7.892675241442867,2724.708709245125
1438,66,7.713205164634673,2506.912743130125
1439,66,7.760276034887878,2806.975459601677
1440,67,7.891434045637242,2949.049804748567
1441,67,7.9261662819586585,2684.9435380511422
1442,66,7.772211198807048,2628.158492082675
1443,67,7.582399370505858,2759.5433915237063
1444,67,7.5097262504197095,2691.382903747174
1445,66,7.4758093241267165,2611.4200038224885
1446,67,7.226845282814359,2288.5261265586582
1447,67,7.321812656195769,2600.378429056504
1448,67,7.3951837184114755,2541.821737231936
1449,68,7.336880862844128,2791.3098885730174
1450,68,7.270191704768583,2674.5092942337
1451,68,7.296202389420285,2740.8860202419173
1452,69,7.108512893449088,2322.530708454957
1453,69,7.097162483618806,2562.6768272749528
1454,68,7.075790082603028,2588.717153412908
1455,69,7.34723483636252,3232.6741479838065
1456,69,7.869935851440192,3346.7625874312375
1457,68,8.389515185790415,3625.2836164633673
1458,69,8.383974062454364,2764.1753828113056
1459,69,8.304834506455983,2694.300756556238
1460,68,8.285745995511872,2826.2039018053424
1461,69,7.959252789614228,2572.2496524737503
1462,68,7.648593391687183,2052.747154139722
1463,68,7.625102787482821,2604.1600033794502
1464,68,7.358136890793814,2106.467777247474
1465,67,7.0790432475330896,2647.9244590868643
1466,67,7.16378809513865,2795.9840437904395
1467,67,7.0102237655230315,2930.7506932022584
1468,67,7.353575415081645,3083.3217464932713
1469,66,7.634386451164745,3081.3907493922966
1470,67,7.624527573134381,2854.500561789825
1471,67,7.750358674657109,2683.4795191185462
1472,67,7.964820845033616,3186.3084103002298
1473,68,8.082238134507762,2937.588348817309
1474,68,8.211793843476851,2984.361047004551
1475,68,8.291035898986605,2853.6608391327277
1476,69,8.167479435070334,2889.8288777268003
1477,67,7.886675154385173,2723.0251659558458
1478,67,7.882483337157153,2690.5155767499996
1479,68,8.13519863662479,3313.8167983404664
1480,68,8.828234852493354,2889.7295886070146
1481,68,9.191474557711773,3421.2647798971207
1482,69,9.065662275860484,3032.848265494467
1483,68,9.139022742400739,3404.593055384278
1484,68,9.133084108058782,2772.5298987367496
1485,69,9.127957057894381,3500.4227995272327
1486,68,8.80244196294229,3018.5749578635728
1487,68,8.78907735779252,2633.6578664647236
1488,68,8.461343643944744,3122.0436194772215
1489,68,8.397467010510821,2944.778465708088
1490,68,8.704551433266497,2824.8973554663708
1491,69,8.751086103589078,3366.094215086344
1492,69,9.15507987271351,3575.7131890723194
1493,69,9.440422705720055,3252.7621000420213
1494,70,9.359004873859917,3450.8243909742428
1495,70,9.568583540432703,3361.200326898685
1496,70,10.083073810639483,3959.0196119297784
1497,71,10.032650654190034,3076.570847583214
1498,71,10.023913843364628,3020.918322174571
1499,71,9.979217297712271,2986.3123020895023
1500,72,9.886378883561314,2985.835899628428
1501,72,10.08344992214582,3241.2489954234584
1502,70,10.03969465274492,3189.216683721717
1503,71,10.155021895431773,3619.7903845085807
1504,70,10.476669413148285,4104.540833436136
1505,70,10.369791758628812,3188.605073688244
1506,70,10.188356104841507,3592.065171837187
1507,70,10.13686099528351,3536.8521294934817
1508,70,10.205626771754444,3384.4702794868094
1509,71,10.169973361946838,3123.074614012759
1510,71,10.463644407799789,3537.258658552224
1511,71,10.90572763720744,3731.4836164013495
1512,72,11.273841854689973,4108.286882202487
1513,71,11.576821591020506,4166.168447344364
1514,71,12.063258077146784,3795.6037686666914
1515,72,12.071956671035629,3599.8095097018577
1516,71,12.326467107224934,3855.1635065690743
1517,71,12.28297833830254,3338.4728738902404
1518,72,11.860983384047731,2957.759451649974
1519,72,11.40590529182707,2233.6449122929366
1520,71,10.8435657736611,2361.7555088069507
1521,72,10.464537406169413,2547.3419180430874
1522,72,9.908337749572297,2198.5590148438187
1523,72,9.497943244599957,2394.550710780076
1524,72,8.945186527021452,2455.83479598852
1525,72,8.807102604746834,2604.241717535975
1526,71,8.73915707759289,2945.7246478213783
1527,72,8.850711733530648,3317.1394227314386
1528,72,8.94062621301462,3037.4976357823575
1529,71,9.05146084680025,3352.123103850579
1530,71,9.211955423520898,3935.0591856101223
1531,70,9.580529375885304,3321.0872376753177
1532,70,9.749332743657934,3397.2671861127897
1533,71,9.636500796165175,3313.3028596775675
1534,71,9.552308647095622,3138.755666338263
1535,70,9.39900967570374,3233.278038672996
1536,71,9.12925265582872,2797.222998786049
1537,71,9.061320060297598,2883.225480332147
1538,70,9.002278132637848,3155.009510131117
1539,71,8.92318000791869,3144.3478656579573
1540,71,9.080186166817922,3108.4656619809803
1541,71,9.155984698605998,3051.4567054318386
1542,71,9.051362621899308,2915.8378233307762
1543,71,8.94979258244313,3064.0154683202304
1544,71,8.885968487807126,2847.188630100669
1545,71,8.311743332555633,2259.9010597676365
1546,71,8.340900384450274,3078.293264950067
1547,71,8.535750069520944,2844.1677066260077
1548,72,8.26219748107886,2460.717020938858
1549,72,8.205696328776058,2961.922710215544
1550,72,7.991275589754458,2737.027358958673
1551,73,7.889922319338995,2533.33452504119
1552,73,8.018664391244652,2484.146270587725
1553,73,8.124966226856895,2720.184373387937
1554,74,7.7482181188483485,2380.5760310494193
1555,74,7.751087158636571,2657.8757207881035
1556,74,7.649064680635105,2614.7242479134306
1557,75,7.588142086352156,2745.1722539047278
1558,75,7.8269808315972265,3219.965630696377
1559,72,7.780012667265985,2989.1657314923636
1560,72,7.694118891737606,2918.0776299983804
1561,72,8.193206857149434,3563.4596095781253
1562,72,8.379462590607792,2904.59704524862
1563,73,8.421124033077747,3120.7161836002665
1564,73,8.438114551166672,2905.2475523404746
1565,73,8.210034763499246,2211.7285908702784
1566,72,7.690494047846755,2756.133516499011
1567,72,7.715077350557229,2518.008678901032
1568,71,7.734217878321199,2687.7732709476695
1569,72,7.891783601082346,3175.6206163020547
1570,72,8.115239487783485,3121.9544850532275
1571,72,8.506373273044789,3516.3148982250837
1572,73,8.63486500559002,3166.027578870885
1573,73,8.591373803370526,3025.691184821746
1574,72,8.548541819788142,2811.7154496658613
1575,72,8.380630399719607,3002.574340341125
1576,72,8.474705926840791,3197.5558018601246
1577,72,8.370989914857471,2690.8243127323717
1578,70,7.877815056981633,2333.2032900283843
1579,70,7.8585242597834215,2798.0041833641294
1580,70,7.8824884573383835,2807.911071698679
1581,71,7.923338928902222,2755.7649934644955
1582,71,8.120560519762952,2921.587554963798
1583,70,8.153453715633335,2630.960914559318
1584,71,8.289009539012765,2906.4515679051947
1585,71,8.443460996875695,3087.611620112074
1586,71,8.632222319999906,2794.435925496145
1587,72,8.583198422958718,2965.2382549989884
1588,70,8.699297372029564,2887.4517717711374
1589,70,8.669362883715083,3002.929542912362
1590,70,8.626864603343986,3211.587143581518
1591,69,8.828159685997619,3322.879225504056
1592,69,8.923592595891842,3243.8586343937914
1593,68,8.75742331695788,3051.4010686457705
1594,68,9.198471732393669,4066.8772854276203
1595,68,9.412260593554421,3628.2523518712696
1596,69,9.351772001757881,3820.5240608187783
1597,69,9.576573717778103,4009.2964412972215
1598,69,9.810756884042917,4045.5089551890683
1599,70,9.485009571819768,2407.868547102857
1600,70,9.330248256635107,3004.3409933244347
1601,70,9.336786052230316,3385.7425931166276
1602,70,9.432672319018545,3136.88735451937
1603,70,9.396912965433794,2965.058484374236
1604,67,9.375097181309812,2757.881498410149
1605,69,9.137782868993645,2670.165178323015
1606,68,9.315288337807992,3094.9930881401706
1607,68,9.167254758882635,2873.8003440265747
1608,69,9.00572452781708,2831.5521316118475
1609,69,9.03210572002689,3060.751855743322
1610,69,8.987549439307173,2963.302852473828
1611,69,8.54349624480511,2751.563751683694
1612,68,8.493481012842139,2989.475018150789
1613,68,8.407317640043235,2850.7638207001637
1614,69,8.140022719261653,2414.4413308564917
1615,69,7.997035969536791,2413.2189926504943
1616,69,8.103709431769444,3012.6007091237757
1617,69,8.110094396622676,3098.0137661354006
1618,68,8.131667940101304,3249.185821747673
1619,68,8.290810229808852,3148.1903888099473
1620,69,8.427266086540007,2991.413649671904
1621,68,8.664718627363907,3176.766128531333
1622,68,8.765421133449113,2807.194046609802
1623,69,8.598649716219468,2869.572015088513
1624,69,8.427167048966545,2999.3410812909033
1625,68,8.080040725877184,2544.1846410816556
1626,69,7.795037874732011,2955.509602129052
1627,69,7.791220106198301,2937.7740457523455
1628,69,7.811729986137842,3120.1811618875854
1629,70,7.770993684972286,2977.1389051563965
1630,69,7.800537630489127,3116.4873067509316
1631,69,7.717460667797303,2751.9835492668863
1632,70,7.3485692288773325,2436.859678889763
1633,70,7.139572155331873,2416.259585959131
1634,70,7.085151271712535,2565.1536655018767
1635,71,6.915209861006458,2522.0602837448564
1636,71,7.141722112246835,2982.3871892322236
1637,71,7.3058657353298555,2900.6282628588533
1638,71,7.062486002275908,2444.583166634816
1639,71,6.894639555781912,2350.0743366511565
1640,71,6.8698393719429305,2864.801962630783
1641,72,6.8137999275702965,2654.3588547167437
1642,71,7.065524623573153,2719.274731540169
1643,71,7.059644600086655,2704.9396821963496
1644,72,6.856698210556715,2640.903794991911
1645,72,7.119811587416624,2786.055067586067
1646,72,7.390792090437624,2977.8763065744083
1647,73,7.629641456210489,3046.553224140969
1648,73,8.00256030759431,3232.878503061746
1649,72,8.438769296318423,3331.6812204054804
1650,73,8.544219275030166,3364.049616852107
1651,73,8.600264487046124,3134.317477615923
1652,73,8.164000780851659,2650.245714895015
1653,74,7.681483748932601,2399.1269385754604
1654,74,7.373997612852257,2568.3680029448055
1655,74,7.366021070525196,2701.269803851205
1656,75,7.244516407966384,2582.899224652952
1657,75,7.228246780787417,2842.1981066040976
1658,74,7.032616711007317,2813.423420318042
1659,75,6.904454320147911,2788.5509125861463
1660,75,6.836043081147441,2521.167991577236
1661,74,6.844525288635762,2735.6018461215185
1662,75,6.725462558188568,2709.513353320316
1663,75,6.89362872277683,2825.469394917072
1664,75,6.908882944709952,2819.212456575805
1665,76,6.7062344244392476,2381.6078023297296
1666,76,6.656884410205767,2632.440172642159
1667,76,6.755214563733968,2551.6232989948558
1668,77,6.714689529063247,3170.2013097139047
1669,77,6.756534487756693,2472.1760164734383
1670,77,6.552679035144186,2189.9926207634703
1671,78,6.1603867691589835,2054.0455526199194
1672,78,6.2751765616407,2655.396022610092
1673,78,6.6278542746788816,3177.584324049463
1674,78,6.913692161490062,2931.1924986360386
1675,78,7.401605902589235,2996.222332038596
1676,78,8.094020330896072,3718.3165338068047
1677,78,8.894395319412236,3672.381379534653
1678,78,9.031807149061837,3180.3289707253643
1679,78,9.21208531736958,3448.507100705493
1680,79,9.252112513612763,3660.347551462744
1681,78,9.34862344254617,3488.812521031799
1682,78,9.729011044374131,3883.218789545407
1683,79,9.821003115937245,3503.9895927053108
1684,78,10.041008826141434,3638.4529400969423
1685,78,10.132105323189625,3999.7276087801447
1686,78,10.284056564978037,4430.220363363857
1687,78,10.443135768425313,4060.776102257238
1688,78,10.535535728428808,3489.369719221476
1689,79,10.404711052898621,3488.5045786802834
1690,79,10.404682267274023,3301.247733544982
1691,77,10.273404082534542,3085.486892959069
1692,77,9.884004493767373,3075.762847082652
1693,77,9.69832348209298,2610.1890061526415
1694,77,9.689268956233166,2459.434150798272
1695,78,9.635214858215221,2784.623034687859
1696,77,9.81153875500991,2967.7865114343394
1697,77,9.767598182247566,2718.9775487027673
1698,78,9.546350152895291,2739.6079403021276
1699,78,9.377308092712012,2627.3599449891126
1700,78,9.247355142662546,2827.8652728840484
1701,79,8.9313324219152,2496.8529534515505
1702,77,8.669554296936253,2629.830901490492
1703,76,9.032572045582352,2811.7964281933464
1704,77,8.852040041508806,2927.73592626397
1705,77,8.763628271744539,2593.0476894215
1706,77,8.772573556892363,2722.679919609826
1707,78,8.56621207826195,2582.1201844599595
1708,76,8.607112346364682,2488.0238323802223
1709,76,8.720473356441184,2849.409756490805
1710,76,8.716887366727839,2692.330055210337
1711,76,8.704797371043528,2623.4272353530505
1712,75,8.67924386337366,2597.8070963448063
1713,75,8.500294811743823,2234.867663260841
1714,75,8.203159758676662,2395.64853574382
1715,74,8.002276814465159,2862.7058510698625
1716,75,7.648644397663687,2508.41785274883
1717,75,7.642456240893066,2947.7282628593093
1718,75,7.884483386262817,3015.37026783543
1719,76,7.772763743688176,2358.3009564000445
1720,76,7.624407184725733,2657.611894936488
1721,76,7.552831392484867,2798.2965573177808
1722,77,7.670124865277803,2895.11207065523
1723,77,7.705973658119551,2859.518671881835
1724,77,7.661789248577241,2638.8806792406954
1725,78,7.464693770507517,2534.399115480859
1726,78,7.44024200976724,2581.012825292969
1727,75,7.446658132746261,3162.9372378196463
1728,76,7.380089954978178,2529.5658664979114
1729,76,7.536534015127061,2715.1801268402846
1730,75,7.555527322248701,2362.611794871556
1731,76,7.605536219107773,2674.7740624462713
1732,76,7.837779086271317,2672.2528486533174
1733,75,8.091036429016246,2785.8424712237875
1734,76,8.082156110693633,2485.979098991912
1735,76,7.955334253902443,2460.604381422127
1736,76,7.898004185014166,2644.6614488878686
1737,77,7.971925055431972,2757.158820623224
1738,76,7.982146916760686,2675.6468444770744
1739,76,8.358766721008935,3430.010643200204
1740,77,8.532090947808351,2957.3307246809463
1741,77,8.804012653409961,2946.028777610759
1742,77,8.612030259299972,2475.115830144698
1743,78,8.093043252347075,2450.5799519048774
1744,78,7.653301467389182,1900.5030863424834
1745,78,7.510844641351296,2392.6455793916766
1746,79,7.197558542163212,2225.1683726836495
1747,79,7.144235775291749,2023.3835032542215
1748,79,7.136023214151633,2520.842720732377
1749,78,6.830313504330445,2679.798523630608
1750,76,6.7633857152421735,2528.365114632767
1751,76,7.058915668633106,2840.5361083648995
1752,77,7.10906845617422,2629.4280388305497
1753,77,7.20110028605547,2575.910164735639
1754,77,7.3772598226938975,2693.4358051998256
1755,78,7.420475042089972,2617.7168421649435
1756,77,7.4815524244451685,2796.1705447701056
1757,76,7.652971219444728,2763.485308025458
1758,76,7.446604088035466,2373.911129525415
1759,76,7.578403998061801,2881.886165964307
1760,76,7.77865047318859,2267.0053587805232
1761,77,7.765447667231496,2963.407933331009
1762,76,7.7735304428100305,2656.956353090544
1763,76,7.762144153870534,2746.798888423242
1764,77,7.8538480637734445,2881.9945181426183
1765,76,8.564088451655612,2973.642775403958
1766,76,8.932074794415364,3467.55126706282
1767,77,9.33221973161457,3674.2724009941553
1768,77,9.822241602908264,3865.999387895002
1769,76,10.195304051612112,3719.8931296955698
1770,77,10.334544068607203,3887.0720360619766
1771,77,10.812049711055987,4181.255767244284
1772,76,10.919955441798066,3850.74221898277
1773,77,10.906509973346969,4018.4082620713457
1774,77,11.109366355074169,3648.015174059511
1775,77,11.14272147582666,3643.473075672827
1776,78,10.983857214540917,3346.7832768156704
1777,78,11.064750640855182,3071.3395954827233
1778,78,10.809331673884762,3071.4850947079003
1779,79,10.337597138481847,2677.9397552038604
1780,79,10.14083630004408,3011.199827771516
1781,78,10.100487393127631,3091.989510885683
1782,77,9.817840145813827,3256.807952730024
1783,77,10.151527216898547,3318.5570623114677
1784,77,10.589247323912339,3921.1749069781577
1785,78,10.591436916049645,3449.9337798997726
1786,77,10.68644576903688,3489.6053916632777
1787,77,10.74918933035009,3500.9620660599517
1788,78,10.607037999535851,3062.8859047666874
1789,78,10.675165190961106,3359.7652708423047
1790,78,10.463593629000485,2869.818304652711
1791,78,10.21492759517567,2675.600307237649
1792,77,10.050061695504473,2760.0657565360916
1793,76,9.88671586856076,2972.2648463618243
1794,76,9.638521300134444,2752.822934745375
1795,75,9.673918322773822,3327.1013829115227
1796,75,9.94564357974632,3739.823731482385
1797,75,9.982289333130495,3368.240489161034
1798,74,10.124771040034847,3347.179537034225
1799,74,10.188801419717274,3058.681939100589
1800,74,9.986063722890657,3555.770784043173
1801,73,9.953526089007077,3281.5560047220138
1802,71,9.655073644143338,3069.6653786688903
1803,70,9.084620574927682,2776.4133797798468
1804,70,8.992435405334312,2949.102444564971
1805,70,8.896003874072477,2795.740528195624
1806,70,8.965267440164107,3538.0471780970734
1807,70,9.105645044416292,3809.9696174235314
1808,69,9.365633747119874,3964.3955423733005
1809,70,9.40432605569751,3893.525164568831
1810,70,9.701622107606454,3693.9628577957315
1811,70,10.080278930053153,3933.303919863518
1812,71,10.204009242916067,3521.161672642535
1813,71,10.268406152218786,3600.497067155039
1814,70,10.228893790168387,3341.607884486121
1815,71,10.45420734570995,4043.5676748034084
1816,71,10.877624473772372,4003.7450967263994
1817,71,11.062358876986568,3999.393635130333
1818,71,11.200213646804228,3989.6020385881193
1819,72,11.040543780096769,3230.6282190799193
1820,71,11.211896632379444,3272.1895385848466
1821,72,10.97882772111231,2989.102099303409
1822,72,10.942105915402514,3114.3722902155287
1823,72,10.645546254251006,2806.9204187110363
1824,73,9.892931740100819,2345.711877039894
1825,73,9.482077237374426,2529.5614803702347
1826,73,9.162477808890149,2094.460706093253
1827,74,8.46137703782788,1873.4347639432242
1828,74,8.359123295295403,2547.8365483935318
1829,73,8.247367028345622,2623.770037327866
1830,74,8.03425180880755,2304.2322256659377
1831,73,8.014478158958172,2786.720443101365
1832,73,8.084701067288572,3079.678922381158
1833,74,8.15960087254535,3029.9942393831143
1834,74,8.419289238227446,3381.012857994729
1835,73,8.430825013982938,2960.2599894254904
1836,74,8.141927524778888,2798.7045471606298
1837,73,8.192203602661722,2784.711937296609
1838,73,8.416892995149116,2850.8154438082515
1839,74,8.637239072592829,3351.102151954266
1840,74,8.760019491080564,2927.4538749278104
1841,74,8.759057383939902,2891.0938950510417
1842,75,8.436468640205167,2918.717299999529
1843,75,8.435874033290311,2683.106043597879
1844,75,8.592077449732152,2773.397758312036
1845,75,8.348364241970144,2618.8224542575595
1846,75,8.287334507516645,2509.150624324184
1847,75,8.163440530033629,2632.4520639671546
1848,76,7.6938618697522045,2382.6007386589877
1849,76,7.311415446965737,2164.84191146438
1850,76,7.214385206928024,2121.027872728009
1851,76,7.479216829923509,2989.0427218082245
1852,74,7.8371869213122265,3377.694398667817
1853,74,8.180974967832665,3403.594302035433
1854,72,8.166780587331488,3148.28528951316
1855,72,8.481233499183638,3077.4990177441405
1856,71,8.809363065393198,3120.289964796096
1857,72,9.129268636709538,3451.044601870514
1858,72,9.705190640484048,3716.842873164544
1859,71,10.203553035247142,3855.680890198174
1860,71,10.287712180400368,3916.996782843769
1861,71,11.167402139184258,4456.445691117607
1862,71,11.511685677140877,4260.34358036632
1863,72,11.79518844401454,4504.574976866986
1864,71,12.064461791167545,4573.773717142043
1865,70,12.459943783503993,4717.815665468927
1866,70,12.477569528069969,3779.865717116188
1867,70,12.584968715274872,3877.769725586444
1868,70,12.60859508894608,3246.745513127392
1869,71,12.398945725537816,3445.7091058843434
1870,71,11.999649885140142,3116.9793399664177
1871,71,11.76050376338992,3501.3031456163662
1872,69,11.924111098475173,3468.3165609559683
1873,68,12.23069377042352,3895.7053884283046
1874,67,12.424465575635155,3540.8577306678208
1875,68,12.358271594698712,3850.1526397216794
1876,68,12.621392865471265,3989.9461935517065
1877,68,12.341789824580687,3079.6482736942985
1878,68,12.355913628718445,3996.812089862146
1879,67,12.119220434914423,3411.822767005287
1880,67,12.146512583484666,3460.8034149683795
1881,67,12.032809441217966,3456.0386826251656
1882,67,12.098467995697705,3469.4869898911247
1883,65,11.893839883790587,2975.220666842075
1884,66,11.36662058491744,2897.1187920589186
1885,65,10.972568406409058,2646.3216163489615
1886,65,10.84172370831957,3199.7806550997147
1887,65,10.634046336971137,3407.7808519712526
1888,64,11.025945954344131,4447.910830174171
1889,64,11.291350284722654,3915.4623083710458
1890,65,11.342055276543695,3670.275635628579
1891,65,11.380504516648646,3413.744115227876
1892,65,11.056754971228852,2799.5397319721405
1893,66,10.49295923057314,2436.1726139452826
1894,66,10.43000567765318,3047.131202705607
1895,66,10.252747551496583,2724.7920224968307
1896,66,9.860568724730609,2575.209515175429
1897,66,9.736996092605175,2871.576665093112
1898,65,9.488261085073459,2417.070405175648
1899,66,9.261385705243253,2651.6053477653904
1900,66,9.057784079853406,2121.2301164038545
1901,66,9.05183579978899,2620.0939554982515
1902,67,8.971537950957966,2857.207024748697
1903,66,8.984470668853298,2889.632719400698
1904,66,9.453607068070875,3751.219352805536
1905,67,9.478000126598173,2974.515038357827
1906,67,9.574096232922859,3460.120339562937
1907,67,9.46327730081204,2532.295631011967
1908,68,9.27874475729435,3053.5589714035054
1909,68,9.427537182925755,3122.7650264122162
1910,68,9.598005182680913,3511.5475675954217
1911,68,9.57200231313032,3097.660928781882
1912,68,9.736457936760075,3033.2847743641473
1913,68,9.81269032113307,2942.2114072594745
1914,69,9.688315404997397,3054.4544662751123
1915,68,9.702613086095493,2893.451063965272
1916,67,10.036007282585356,3490.281705658773
1917,68,10.336751317446385,3890.770336469749
1918,66,10.83620245366849,3759.924585518309
1919,66,11.247374866687727,3560.546015733969
1920,67,11.295592066942751,3461.640372027654
1921,66,11.366040115669813,3272.549764521465
1922,64,11.057194064864603,2657.6155313315785
1923,65,10.624045602618873,2905.488577984879
1924,65,10.472824090982138,2836.8636712628813
1925,64,10.209265207789265,2992.244621539751
1926,65,9.89380764525323,2817.7197578149294
1927,64,9.585629809837206,2584.343694543236
1928,62,9.437905032038065,2964.6225071218487
1929,63,9.31489605390715,2968.421784244064
1930,63,9.201751813310462,2580.5871246086435
1931,62,9.16252925847715,2815.62254382842
1932,61,8.847493704359042,2884.4110635871793
1933,61,8.486699042958655,2175.2663019952697
1934,61,8.213040348112633,2757.3199935213797
1935,62,8.412375721399576,2883.7604653331327
1936,61,8.478397926515632,3459.896317084026
1937,61,8.529075257456052,2571.1240504823973
1938,62,8.01924851351414,1971.373100384703
1939,62,7.729546115961522,2177.5571493359535
1940,62,7.276201407005553,2162.63008377953
1941,63,6.848378239685186,2592.0955483105167
1942,63,6.921998313606601,2916.00040171814
1943,63,7.429960303021446,3329.002429560111
1944,64,7.61658115156798,2992.9386293360712
1945,63,8.072659776012832,3150.6663461808275
1946,63,8.45741843340855,3413.6037066677923
1947,64,8.667838300992408,2963.373850199706
1948,62,8.728824798203496,3068.719158497394
1949,62,9.269619845253667,3295.692626204551
1950,63,9.457872201790908,3726.677707001339
1951,62,9.679667063169344,3360.2382261258845
1952,61,9.812478298432469,3462.8871531557793
1953,62,9.653632383752537,3456.2932856394705
1954,62,10.049244886621292,3719.3574737210874
1955,61,10.411517165482499,3226.901407559317
1956,62,10.400969645954946,3676.304406802615
1957,61,10.370197617586184,3442.5246450234063
1958,61,10.22236708733879,2839.3205512465156
1959,62,9.910187919711706,2847.66951317887
1960,62,9.79745957524259,2778.5232302291756
1961,62,9.544670738146069,2496.6446334578277
1962,63,9.449352225003883,2856.5634996979234
1963,63,9.50178758991883,3061.653395089857
1964,63,9.633455881718172,3386.4420488558767
1965,64,9.696123131132435,3138.037899568975
1966,64,9.702318050606706,3049.7418315618634
1967,64,10.024178535344905,3923.3790122938626
1968,65,10.324916050764841,3981.143723011521
1969,65,10.818967633701117,3497.911264134765
1970,65,11.265481168355029,4043.3559695222757
1971,65,11.1794257878846,3412.8205200731873
1972,65,11.054507048503858,3084.232424683288
1973,64,10.833491391529595,2637.62282854484
1974,65,10.316518593722293,2516.387940251226
1975,64,9.827020131167892,2513.47555741406
1976,64,9.64494888826218,3154.173493181178
1977,65,9.493720368819334,2892.275632106289
1978,64,9.980753147165206,3249.7260475311796
1979,64,10.353736361274692,3464.1481743660115
1980,65,10.720421954454874,3788.8015662283474
1981,64,11.080087529761304,3259.068497942205
1982,64,11.23007657045728,3340.3815057726824
1983,65,11.04259736659362,3239.653795934625
1984,65,10.684201948050452,2656.11459300278
1985,65,10.446896395991587,3178.066489820866
1986,66,10.279052981356154,3231.642305262199
