step,vehicle_count,speed,co2_emission,congestion
836,74,7.204991131203378,2116.7411596545085,0
837,75,7.177407788152996,2485.4082287264955,0
838,75,7.219711816159074,2591.152942952501,0
839,75,7.25112479580834,2813.060515074987,0
840,76,7.742367266132482,3302.403658442063,0
841,76,8.27388999433833,3351.5636179984126,0
842,76,8.445975879954325,3125.0237335727425,0
843,77,8.655322361140827,3636.184767493003,0
844,77,8.916385025132051,3153.8441426624363,0
845,77,8.93740948637017,3131.854143741973,0
846,78,8.966456143479173,3173.2936244910493,0
847,78,9.078712147530027,3299.2359580713705,0
848,78,9.186605099311908,3403.104243956084,0
849,79,9.52005767429265,4100.926041572372,0
850,79,9.919286009454908,3815.96055583617,0
851,79,10.197504777257944,4109.915184928967,0
852,80,10.346825544616072,3601.0037205179774,0
853,79,10.210478334375006,3213.1212855086214,0
854,78,9.883076510807339,2577.001743554908,0
855,79,9.510760112212976,3031.350966374964,0
856,78,9.056286832027226,2495.331662245696,0
857,78,8.814176124256953,2516.520724745925,0
858,79,8.677364943030641,2889.2943556521764,0
859,79,8.468960945535,2759.850778559678,0
860,77,8.345182300058491,2891.268423943149,0
861,77,8.339854174351807,3171.776519404838,0
862,77,8.64802040536635,3427.2723216023956,0
863,77,9.144436741177476,3784.2236408110566,0
864,78,9.47657503295634,3810.254197234661,0
865,78,9.994394516029704,4519.249481576721,0
866,78,10.3469241220035,4015.386190526291,0
867,79,10.491484151869459,3786.623785051604,0
868,78,10.8071707818925,3604.8463456788486,0
869,78,11.061482699867396,3915.1570398989716,0
870,79,10.834190051865285,3424.218787062551,0
871,79,10.891391847633466,3486.439374822984,0
872,78,11.025729258263917,3413.96425372908,0
873,78,10.754138065916838,3444.6719147571293,0
874,78,10.495278827687802,2792.176462716551,0
875,77,10.35205385046626,2661.3921524885022,0
876,77,10.178713236593977,2640.699423191135,0
877,77,9.749218921431861,2214.3516885495346,0
878,75,9.317204813490571,2517.8043964935437,0
879,76,8.914556464890087,2477.6244033678195,0
880,76,8.563008921902355,2305.662683841533,0
881,76,8.403066574926092,2389.7172193029505,0
882,76,8.046341757573401,2600.4849974131876,0
883,75,7.8921983422668776,2523.114373733371,0
884,75,7.746823866847996,2494.864273805527,0
885,76,7.726052392584406,2964.165367401326,0
886,76,7.634127067183749,3052.124743588068,0
887,76,7.683050902960525,3118.674856613505,0
888,77,7.850823274499119,3335.9760464440706,0
889,77,8.061356588199613,3186.501011359416,0
890,76,8.192937433215747,3341.9975643803023,0
891,77,8.196463796384217,3298.1631150617927,0
892,77,8.327015440697542,3004.046622955449,0
893,77,8.174866980216189,2284.470497556702,0
894,78,7.818674930058889,2370.0080059985526,0
895,78,7.618379022645531,2387.0264287660693,0
896,78,7.632658912116958,2649.573291999349,0
897,79,7.5065014132033925,2279.428288735922,0
898,79,7.601754724523997,2503.857480228976,0
899,79,7.656095275536788,2643.2184180476143,0
900,79,7.4887313408405,2639.1482221896167,0
901,78,7.503185207687675,2404.8658103319062,0
902,78,7.505994042016955,2905.4407040493647,0
903,78,7.648377222304316,2707.017543592267,0
904,78,7.825661381446222,2471.8615675823007,0
905,78,7.9875218469792095,2651.133551924093,0
906,79,8.085751989922098,3127.2206947800755,0
907,79,8.294026406045779,3064.489211108099,0
908,79,8.42062504315675,3407.4948897811573,0
909,80,8.463267658240644,3368.9660937368294,0
910,80,8.514386988711916,3309.9809000000255,0
911,80,8.483640616296729,3186.2904024956583,0
912,80,8.182434292162565,3327.6987511058496,0
913,79,8.3317986322663,3239.2493768884206,0
914,79,8.31870301583147,3113.4170186050733,0
915,79,8.025014186623618,2670.2072401465643,0
916,78,7.747159135743916,2720.638206508026,0
917,77,7.736746227955619,2588.61643593592,0
918,78,7.654358966694472,2518.23228557305,0
919,78,7.682147468421986,2539.3980576568233,0
920,76,7.745307225253133,3238.3796605035864,0
921,77,7.700438508281929,2769.718980070089,0
922,77,7.910923393686086,3164.648890901813,0
923,77,7.9193343748027685,2851.6494249762322,0
924,78,7.8634821820944465,2718.2196672078376,0
925,78,7.9895984007573295,3122.0506220962134,0
926,77,8.041841191325467,2801.9396099504893,0
927,78,7.737145847944969,2105.5210579589893,0
928,78,7.566327871362057,2334.7681476012544,0
929,78,7.547612023892332,2678.915563771619,0
930,78,7.338542663561432,2675.5861174495462,0
931,78,7.450121401666513,2721.5874137165015,0
932,77,7.503176004586964,2674.4546445902056,0
933,78,7.689623242233893,3444.0126731747073,0
934,78,8.09402556928093,3469.956997246122,0
935,78,8.491811058964508,3383.0867485082176,0
936,79,8.714902139552386,3156.035875968308,0
937,79,9.019516903901952,3540.483415383002,0
938,77,9.354575471102073,3792.0522597502068,0
939,77,9.66433356078896,3523.2788147378333,0
940,77,10.126585491281014,3810.413758533542,0
941,77,10.476249353239536,4063.7763820386326,0
942,77,10.5843508622521,4046.6444845943693,0
943,77,10.394075649987505,3501.664307124859,0
944,77,10.376515314969698,3011.51656760932,0
945,77,10.425398522572598,3109.698520808475,0
946,77,10.457684018703516,2846.948328193112,0
947,77,10.683386535526752,3238.225383147866,0
948,77,10.601175892062658,3087.1226690130084,0
949,77,10.6641236371242,3231.096339218688,0
950,77,10.852117709032957,3284.3406727240626,0
951,77,10.88581040762362,3346.9990423217687,0
952,76,11.097956721206394,3670.747269237994,0
953,76,11.269159061187741,3688.698875536521,0
954,77,11.657099090030385,4382.788307113463,0
955,77,12.084293329820245,4298.416906593483,0
956,77,12.076043862826085,3521.039278499313,0
957,76,12.011940282190288,4208.436924160651,0
958,76,11.70307367780057,3601.0624489428146,0
959,76,11.703048258304964,3854.526412124686,0
960,77,11.797065500119682,4368.123974737769,0
961,77,11.923422326544207,3816.3559144627343,0
962,76,11.889082466079401,3936.368079177003,0
963,77,11.742114061856185,3739.587152558726,0
964,77,11.542817459786345,3175.110947230282,0
965,77,11.460469847532204,3731.4809977657005,0
966,78,11.170764842931032,2795.3882167524876,0
967,78,11.054178634770505,3061.4674791193393,0
968,78,10.569288115525408,2295.1203693248235,0
969,79,10.32139741446545,3151.2602274715464,0
970,78,9.888024142420345,2903.2321784031724,0
971,78,9.74512953315622,2777.7988883224957,0
972,77,9.625591836157373,3360.405018164853,0
973,77,9.468633433390353,2960.611300611036,0
974,76,9.597824707229744,3612.4509991507994,0
975,77,9.75556373030442,3611.5659123750256,0
976,77,9.83742312754088,3189.3705115166536,0
977,77,9.742863160296384,2602.853931222902,0
978,78,9.49960702411972,2989.4556374000326,0
979,78,9.486615480786607,2607.1547802582436,0
980,78,9.17356284419221,2251.829549234238,0
981,78,8.841112969488385,2550.757938308441,0
982,78,8.435544247903819,2490.317232896562,0
983,78,8.200333266737069,2534.4488044703858,0
984,79,8.11971997287515,2737.904017389058,0
985,79,8.179915997798279,2689.8537839645587,0
986,79,8.179892593191674,2666.8543993829267,0
987,78,7.985333009264022,2963.3770799680983,0
988,78,7.920051465939864,2712.5521321860633,0
989,77,7.7725387570059965,2631.3141121323874,0
990,78,7.851037250778948,3013.122695351564,0
991,78,8.047406161461803,3031.8891501678227,0
992,78,8.394362391321506,3622.8858545530484,0
993,79,8.586448276373396,3367.3854820323986,0
994,79,8.917051553881427,3510.486185820813,0
995,79,9.34891299483104,3689.6588540952653,0
996,78,9.301373656851105,3215.328647432853,0
997,78,9.381514466068385,3430.5873564560084,0
998,77,9.26940155036094,3225.2262924092474,0
999,78,9.03093028160885,2856.1901007741667,0
1000,78,9.243006920332792,3547.9663507260893,0
1001,77,9.24141872228773,2846.1671926013228,0
1002,78,8.93301393542152,2526.701522033172,0
1003,77,8.812709656471881,2618.131377586984,0
1004,76,8.485443225210362,2228.2802278778236,0
1005,76,8.193624518766518,2450.753616367279,0
1006,76,7.906864895252688,2187.3417875671403,0
1007,75,7.570718709386415,2404.2524469749774,0
1008,76,7.1645092073261365,2337.3633137443576,0
1009,75,7.252406344655932,2958.327525263328,0
1010,75,7.306297093815674,2850.849133742313,0
1011,76,7.284653350500958,2835.461387902475,0
1012,76,7.695291798622456,3315.154156312859,0
1013,76,7.824220668077297,2900.4709439414905,0
1014,77,7.714086880081047,3005.5508496035554,0
1015,76,7.281518084630975,2508.425590612929,0
1016,76,7.151039056131164,2732.273694483315,0
1017,77,6.914402257184268,2430.8629259782697,0
1018,77,6.9720257837050905,2450.8309988107103,0
1019,76,6.950257518290665,2449.740394523357,0
1020,76,6.796560843428678,2248.7509598755987,0
1021,76,6.780141086991539,2336.17713197648,0
1022,76,6.821086273151952,2770.5941679967045,0
1023,77,6.7351052382588765,2764.7641276074005,0
1024,77,6.996658057422248,2732.4963380469717,0
1025,77,7.35749309770533,3127.7270112705246,0
1026,78,7.432994751210351,3036.9341876082603,0
1027,78,7.652413967843115,2831.282378346783,0
1028,78,8.070184836961369,3433.2304620062664,0
1029,78,8.031234377904884,2732.762788896462,0
1030,78,7.999560507585615,2989.5754114687365,0
1031,78,7.901827894472508,2834.033516711695,0
1032,78,7.814107834330407,2936.0272018976507,0
1033,78,8.073768776262296,3031.884484403127,0
1034,78,8.290535772111978,3004.9855459616324,0
1035,79,8.579306179185592,3263.724702990571,0
1036,77,8.64423695053843,2999.726519614491,0
1037,76,8.936392127890548,3311.569284353892,0
1038,76,9.166925577037997,3402.3256274607766,0
1039,76,9.547639838857352,4005.3051656789935,0
1040,75,9.956141803157557,4034.6581721649327,0
1041,76,10.184452269971885,4122.633486321997,0
1042,76,10.400586567132233,3909.7893892552866,0
1043,76,10.692662605007573,3824.0166742918955,0
1044,77,10.868122567243287,3604.5082583004532,0
1045,76,11.052506770740568,3984.2522424635063,0
1046,76,11.491446210779863,4076.3153830552856,0
1047,77,11.641981024980318,3914.9728620109013,0
1048,77,11.51567032951942,3248.4580594298495,0
1049,76,11.282179628981272,3227.5288153392894,0
1050,77,10.961271622176287,3276.9521419722323,0
1051,77,10.587032009072997,2756.8653726578773,0
1052,77,10.251088537297006,2840.9170869540662,0
1053,78,9.724887745633637,2645.432556854063,0
1054,77,9.540852036734906,2767.0720837832264,0
1055,77,9.357503326909393,2509.7755561832014,0
1056,77,9.00271163838789,2636.701504376213,0
1057,77,8.529605956731382,2153.9225009765,0
1058,77,8.119492200275202,2452.674288889744,0
1059,77,7.825479160885876,2618.325947636778,0
1060,77,7.6555820811822874,2259.001339743197,0
1061,77,7.442544971446692,2279.43608171289,0
1062,76,7.108287568909002,2312.158919108133,0
1063,75,7.081363024009478,2532.5943277936926,0
1064,75,6.9979500738158205,2402.432317597394,0
1065,76,7.042744903118673,2606.4587536419444,0
1066,76,7.008165341965084,2516.066986060331,0
1067,76,6.972440422340145,2569.5467818086627,0
1068,77,7.0328431211898,2894.307661202665,0
1069,77,6.6672311692798285,2223.7559319112,0
1070,77,6.826458364615005,2889.546723451596,0
1071,78,6.78846595666333,2572.483079721481,0
1072,78,6.887199480030638,2628.9715569714726,0
1073,78,7.216426099920111,3117.310775663564,0
1074,78,7.386757096317238,2984.512808575657,0
1075,78,7.730703037933847,3190.836614400997,0
1076,77,8.054318256073268,3398.4072073785424,0
1077,78,8.115162939987695,2838.458369687602,0
1078,78,8.14805873009488,2428.3257513051117,0
1079,78,8.049578220853865,2724.8514365822625,0
1080,79,7.977218030004182,2528.4284135362277,0
1081,79,8.124067372794613,2691.4676622711404,0
1082,78,8.302839965864809,2655.9405103733243,0
1083,79,8.114625729625015,2518.328721571813,0
1084,78,8.064055872760234,2743.307588083205,0
1085,78,8.196464443598861,2766.7357909381335,0
1086,79,8.157967358406097,2679.477514940765,0
1087,79,8.353631894708341,2902.0645780384098,0
1088,79,8.388013512253371,3227.0435543199433,0
1089,80,8.604580096806707,3341.2220993683345,0
1090,79,8.825100769305934,3267.3581249957992,0
1091,78,8.870137318126783,3121.267475323624,0
1092,79,8.557252463724925,2758.4940920235954,0
1093,79,8.45435768647083,3203.1518457719217,0
1094,78,8.601207639363967,2929.301390748462,0
1095,78,8.450546377646045,2987.4604428641865,0
1096,77,8.371948968128937,2578.908709788396,0
1097,76,8.252452812307265,2722.2255969857297,0
1098,77,7.9302455026735155,2184.9088029446652,0
1099,77,7.783079823237472,2174.1050713956724,0
1100,76,7.6034343150243116,2112.4787616282592,0
1101,77,7.560866473117609,2437.172037985486,0
1102,77,7.8602026289947355,2754.1683084984797,0
1103,77,8.134362129124096,2874.0882762550036,0
1104,77,7.973995732868226,2409.873435387144,0
1105,76,8.124701869108845,2783.0385760356107,0
1106,76,8.412450937616702,2883.21586786995,0
1107,77,8.77068608294401,3048.0783270534394,0
1108,76,8.92205724059684,2852.389660283067,0
1109,76,9.031084186928583,2843.8520150592253,0
1110,77,9.145423304186581,3033.036265845121,0
1111,77,9.271496993075539,3268.6392217140974,0
1112,75,9.343731205752022,3710.0858795756117,0
1113,76,9.774534275068909,3815.13055608974,0
1114,76,9.915727583896256,3272.8951956483884,0
1115,75,10.2748944038327,3855.289542796671,0
1116,76,10.46587398492763,3771.2343811843884,0
1117,76,10.679231436266464,3752.7230955040463,0
1118,76,10.984944340128132,3636.541705705377,0
1119,77,11.088998796037556,3571.1622186724194,0
1120,77,11.057284579388131,3150.461983024697,0
1121,76,10.931101464399276,3166.140285187133,0
1122,77,10.143825052727223,2184.767098870938,0
1123,77,9.608607424819231,2304.7409860876205,0
1124,76,9.116166672625459,2583.8818282326683,0
1125,76,9.116929081880249,3165.0833422258656,0
1126,75,8.958182380753165,3154.5627775638095,0
1127,74,9.466944944838815,3881.450578049057,0
1128,75,9.668956430180033,3821.301136110969,0
1129,75,9.925191893335223,3482.074886277607,0
1130,75,10.11576758423972,4036.0111695057954,0
1131,75,9.90984790475211,3115.1321094510554,0
1132,75,9.814829694249985,3461.4957830896324,0
1133,73,9.702233867663278,3345.262153326647,0
1134,74,9.611124737007799,3122.519449260617,0
1135,74,9.900799350382925,3776.47175624135,0
1136,74,10.132043893793421,3472.478069187927,0
1137,75,10.231609726512177,3948.666469176671,0
1138,75,10.473069457756061,3982.1885424483808,0
1139,75,10.854068539371234,4055.0616646515696,0
1140,75,10.945701480020732,3787.2998376748974,0
1141,75,11.250247901259959,3735.563024055852,0
1142,75,11.324325241664921,3543.891338151545,0
1143,76,11.146256110044764,3384.7557481177737,0
1144,76,10.901718892703473,3023.244024330355,0
1145,76,10.730547417435448,3353.61614651478,0
1146,77,10.511497917213639,3042.87952967194,0
1147,77,10.325875427919192,2743.1227178581285,0
1148,77,10.168655250766111,2828.6817032672147,0
1149,78,9.904535650507736,2698.8552296284347,0
1150,78,9.760451525900836,2771.5057044224513,0
1151,78,9.480499130520395,2485.4736253170117,0
1152,79,9.07374950759557,2560.3610191916223,0
1153,79,8.86767870388421,2477.040489392284,0
1154,79,8.710890713379078,2622.9641242200596,0
1155,80,8.579453404474105,2810.560368288847,0
1156,80,8.587758507485804,2748.8730698262757,0
1157,80,8.918733910086237,3430.761617475694,0
1158,81,8.955865861183995,2891.8069815080576,0
1159,81,8.996274274026742,2862.6768726143487,0
1160,81,8.937700505520674,2913.027058664292,0
1161,81,8.935937039210911,3129.6703331956187,0
1162,81,8.862619964195117,2486.817291408497,0
1163,81,8.782193741849795,3014.9415307789504,0
1164,81,8.473308072878739,2779.7719870142832,0
1165,80,8.350742807013694,2864.1277724002343,0
1166,80,8.230969554966185,2673.5882026085337,0
1167,81,8.125581839329186,2971.666456728006,0
1168,81,8.127376962725798,2582.634658940213,0
1169,81,8.274429052025674,2823.1023666310675,0
1170,82,8.357736638406946,2547.6522317389745,0
1171,80,8.361331137578832,2825.150179779111,0
1172,79,8.626859612884893,3216.6965067368806,0
1173,79,8.791413507358378,3050.3181635336346,0
1174,78,9.05677738485303,3193.6876635979506,0
1175,77,9.089338558288318,2961.3700527586916,0
1176,77,9.15129447713857,3490.4645753604937,0
1177,77,9.350315816404024,3409.1738606737845,0
1178,76,9.553384304601986,3551.6332060327773,0
1179,77,9.579655042621713,3321.5327139008295,0
1180,76,9.37014673393266,2551.143376984552,0
1181,76,9.203638593801816,2708.446990336089,0
1182,77,8.53170020306818,2167.609852892811,0
1183,77,8.127398551093648,2337.314975504283,0
1184,77,7.818404514924489,2533.7421797803377,0
1185,78,7.531635608684048,2554.410507100226,0
1186,78,7.196331862611667,2344.845243387657,0
1187,78,6.927059492617191,2385.5799756059587,0
1188,77,6.813330596697682,2731.704044920656,0
1189,76,6.769031623677183,2425.245627357371,0
1190,76,6.862136333509708,2777.913147782786,0
1191,74,6.743793672436377,2806.4013225817157,0
1192,73,6.681794289510896,2729.985549460275,0
1193,73,6.55561662572493,2440.6790008132543,0
1194,72,6.395567529482157,2564.6296432740305,0
1195,72,6.368182776591234,2521.4155550429423,0
1196,72,6.449126288777254,2806.482945711403,0
1197,73,6.493929486155978,2867.094422748136,0
1198,72,6.722308090611435,3103.0089156925455,0
1199,72,6.812611542117488,2656.710943436832,0
1200,73,7.116256660637515,3286.566136026758,0
1201,73,7.219761666686872,2632.3731043656144,0
1202,73,7.222163131861589,2455.5942747753543,0
1203,74,7.097996484421512,2602.8665709121606,0
1204,73,7.166756844233987,2938.722382788733,0
1205,73,7.18433771445505,2413.2024182607315,0
1206,74,7.100847940734388,2902.2698390124738,0
1207,74,7.034448618736378,2516.7848020831843,0
1208,74,7.308114734124566,2936.2851274778163,0
1209,75,7.616794482059433,3281.4552903433528,0
1210,74,7.793959623921193,3307.5760249026707,0
1211,74,7.96067077313902,3096.8899146918498,0
1212,74,8.085435215912323,3339.4532944258895,0
1213,74,8.038488215307723,3003.028289403619,0
1214,73,7.825946727239644,2991.272162472831,0
1215,74,7.675785925,2549.532811701053,0
1216,73,7.476769458672951,2334.6365563270247,0
1217,73,7.326367616189284,2400.9112039459333,0
1218,74,7.575247818042705,3127.0328898002917,0
1219,74,7.813069465563366,3358.9828034052225,0
1220,74,8.046589047638918,3466.2137275921737,0
1221,75,8.168472265427537,3760.3013051484263,0
1222,75,8.470300477980103,3735.9642152641472,0
1223,75,8.833444061457392,4052.4418890545144,0
1224,76,8.940073272606796,3416.9622568832788,0
1225,76,9.3020974462099,3591.7722781298085,0
1226,76,9.507785022270168,3568.367288534459,0
1227,77,9.413172715044062,3341.913000637476,0
1228,77,9.744947751973655,4009.1652555655796,0
1229,77,9.826583070375403,3627.6412637549847,0
1230,78,9.665616361992882,3624.3902421193825,0
1231,78,9.638505875911202,3208.406451018709,0
1232,77,9.622886352198975,2890.205583117543,0
1233,78,9.413805799765205,3192.8239422276133,0
1234,78,9.250399587561093,2827.020650723962,0
1235,78,8.853079531503786,2547.6140506973584,0
1236,79,8.32938968223619,2478.904335375586,0
1237,79,8.009274574136661,2200.5971704280846,0
1238,79,7.598673218651579,2238.3863716930373,0
1239,79,6.988967943592265,2091.2576996462176,0
1240,79,6.824072650858729,2308.9322344654943,0
1241,78,6.952686131819724,2811.357116441645,0
1242,78,7.221403977239717,3101.1800721003196,0
1243,75,7.5532272694245695,3405.8644045220794,0
1244,75,7.885343347396265,3275.42266860453,0
1245,76,8.004803835149648,3536.794972835818,0
1246,76,8.171233154195662,3125.9781382596366,0
1247,74,8.176618971250573,3264.085506585834,0
1248,75,8.137120598259587,3221.37573710732,0
1249,75,8.164118177123967,2859.6774717939193,0
1250,75,8.013352537581287,2595.995974431262,0
1251,76,7.570445861667054,2135.3639134062896,0
1252,76,7.169664798534943,2198.798195420448,0
1253,76,7.086851731047837,2446.1084221502997,0
1254,76,6.93114566789744,2286.555643547527,0
1255,76,7.042808108701395,2583.1156746168895,0
1256,76,7.097174019837713,2723.8154073657893,0
1257,77,7.169780023939142,2691.0009986523646,0
1258,77,7.2108645301834695,2595.1722027866786,0
1259,75,7.161084603206681,2533.126522689178,0
1260,75,7.1940405877804885,2458.252741349561,0
1261,75,7.30489746547536,2424.393270356905,0
1262,75,7.499277511818736,2480.994818018289,0
1263,75,7.744005623798915,2735.4489698476077,0
1264,75,8.110136435879104,3202.2985744979696,0
1265,75,8.455432204574317,3160.3572840981374,0
1266,76,8.586248296671664,3390.248862975584,0
1267,76,8.505272693155266,2878.952136113206,0
1268,75,8.652395656918673,3150.003639280488,0
1269,76,8.47935578232729,2458.0998431803887,0
1270,76,8.517867589623133,2925.935090383123,0
1271,76,8.351982841586691,2690.4613026736465,0
1272,77,8.046183929113782,2621.4782597484445,0
1273,77,7.777736107117297,2558.9120568579096,0
1274,75,7.459609838072697,2449.4853849466053,0
1275,75,7.2598097066223835,2835.518527943852,0
1276,75,7.052025942120521,2286.9219447337537,0
1277,75,6.8170238892667765,2762.9109410628257,0
1278,75,6.5344512533962975,2537.49033239767,0
1279,75,6.561141095542348,2595.970655417719,0
1280,75,6.707546398994157,2963.7454177350087,0
1281,76,6.653817426693799,2992.8087025261025,0
1282,74,6.673060984332238,2717.018412492611,0
1283,73,6.788112369499519,2955.693004357779,0
1284,74,6.850369789760592,2595.106278955112,0
1285,74,7.125544690392078,3023.5645715206297,0
1286,73,7.268103431855192,2749.3932111876306,0
1287,74,7.2003823429519365,2442.6203416014555,0
1288,74,7.396993877187987,3223.952387526105,0
1289,74,7.544017500844133,2878.0905788437162,0
1290,74,7.628534341338101,2967.544466157375,0
1291,74,7.860809732199028,3031.70245342738,0
1292,74,8.075341289261411,2969.2701987666715,0
1293,74,8.209846329190958,3182.29253255582,0
1294,72,8.443747218997393,3359.029423101025,0
1295,72,8.633915274007801,2962.9694806496595,0
1296,73,8.848054150653024,3440.0520854190777,0
1297,73,9.171270045380009,3215.5157720296784,0
1298,72,9.493528963192656,3588.7159338826227,0
1299,73,9.536603805434172,3574.555085995059,0
1300,73,9.625684889998716,3266.253369633194,0
1301,73,9.541150366139954,3372.6241847262713,0
1302,74,9.368492481304141,3681.764968608086,0
1303,73,9.343843962779541,3549.9653431009774,0
1304,71,9.300117072649568,3376.407933623463,0
1305,71,9.328724829896979,3756.615919871132,0
1306,71,9.389592831671171,3373.927684243197,0
1307,71,9.33717023826017,2779.2931014473875,0
1308,72,9.14167909074471,3005.417486058208,0
1309,72,9.09001152149668,3024.262704288,0
1310,71,9.094345390484161,3254.8948436623054,0
1311,71,8.951257771247871,3370.9343623396394,0
1312,71,9.41204143499577,4149.58980503917,0
1313,70,9.869471803918403,4321.164820012347,0
1314,70,10.053225401751325,4463.110967346,0
1315,70,10.115839956775089,3783.73311862744,0
1316,70,10.265402711110708,4209.435830442187,0
1317,71,10.245370270001239,3721.5710909770996,0
1318,70,10.4276378183918,3858.0747838242205,0
1319,70,10.740754058236796,4418.650579262554,0
1320,70,10.608191998830332,3787.5968786019075,0
1321,70,10.333666929312148,3396.265582943142,0
1322,70,9.939596674514723,3353.2127498642376,0
1323,71,9.640719564021829,3405.1887178428806,0
1324,71,9.616862301995399,3535.6678635379694,0
1325,71,9.727261655889587,3825.6789826217523,0
1326,71,9.218658664902838,3062.0295882500277,0
1327,70,9.266736669923485,3800.1862681379957,0
1328,70,9.323046354919732,3379.4938160955326,0
1329,71,9.19819287357277,3214.6137702547276,0
1330,71,9.23643012756844,3380.1089311190212,0
1331,71,9.422108471392063,3805.2107311204154,0
1332,72,9.210920321291887,3379.2449353066645,0
1333,72,9.104113590194075,3480.0065336101197,0
1334,70,8.784688081696846,2767.9553839110035,0
1335,71,8.402598682341727,2827.874425889427,0
1336,71,8.224784405761174,2760.926923734199,0
1337,71,8.306960184971285,3323.179925874549,0
1338,72,8.221364692627954,2871.598490641808,0
1339,72,8.280983479341124,3125.416845787064,0
1340,72,8.451885726998254,2981.124825733472,0
1341,73,8.50034489699251,3297.510585873603,0
1342,73,8.524601403887365,3047.4587114609735,0
1343,73,8.21339114323525,2744.6060916548327,0
1344,73,7.720787941365176,2437.588673307244,0
1345,73,7.407873574052131,2291.812596982965,0
1346,73,7.260007209977227,2302.9600474226136,0
1347,74,7.352827437383504,3166.178666199314,0
1348,74,7.316032077148745,2562.661506769108,0
1349,74,7.492051954365376,2890.6094206757475,0
1350,75,7.647108739681233,2852.9065069747417,0
1351,75,8.020790476543178,2941.172950276458,0
1352,75,8.628284321668373,3772.4479931172077,0
1353,75,8.701124849048261,3227.977588130755,0
1354,75,8.96728793989247,3204.356992893084,0
1355,75,8.998002846811483,3056.4664815673177,0
1356,75,8.760300365599232,2719.7909596121794,0
1357,75,8.875509741136844,3218.836590467293,0
1358,75,8.910317872164773,3099.0028962079177,0
1359,76,8.947528583064512,3157.9073016668076,0
1360,75,8.95497678456041,3044.5723840367646,0
1361,74,8.780543098531501,3300.7482889019557,0
1362,75,8.507114825609289,3162.997056756262,0
1363,75,8.391013573792378,2531.83259564062,0
1364,75,8.376542788165501,3085.2437008009356,0
1365,76,8.219306301443101,3283.287569316364,0
1366,76,8.391487337191787,3318.2713408440986,0
1367,74,8.29229707665887,3548.383684403882,0
1368,75,8.294645786643153,3484.8924637906975,0
1369,75,8.243772394228671,3186.5907355187783,0
1370,75,8.288170603158951,3424.1908735192137,0
1371,76,8.3406556201359,3356.554120182393,0
1372,76,8.316916400658801,2664.6824526947776,0
1373,75,7.955690915551571,2931.8459428983356,0
1374,75,7.898703751862513,2787.8184434567356,0
1375,75,7.973936028436663,2483.2455570378347,0
1376,75,8.302148543744691,3018.9513359435646,0
1377,76,8.352296221899893,2867.7116563924837,0
1378,76,8.602199598968545,3163.5098514116453,0
1379,75,8.825888749626523,3338.064389889878,0
1380,76,8.980590828504411,3419.9917404035873,0
1381,76,9.349517347972327,3426.8732257395864,0
1382,75,9.705896320815338,3648.897121693422,0
1383,74,9.627235928867346,3323.293216295642,0
1384,74,9.986733464956975,3539.6905900660763,0
1385,74,10.244467933581204,3390.3630276133467,0
1386,75,10.61608946585811,4203.022430102506,0
1387,74,10.94015710597019,3767.9667012911364,0
1388,74,11.190976613550871,3684.766641192283,0
1389,75,11.375309252587094,3850.403504377967,0
1390,75,11.749101605436362,4181.113966380293,0
1391,74,11.792664245045652,3631.3561071859485,0
1392,75,11.610795093614428,3643.2858625110052,0
1393,74,11.443140800496431,3442.025688285481,0
1394,74,11.13044730169759,3111.278523220228,0
1395,75,10.471886648804796,2723.583149171124,0
1396,74,9.800018400027975,2563.790418268976,0
1397,74,9.426955082953356,2533.325011217118,0
1398,74,8.860488577989376,2254.0231121025304,0
1399,72,8.78879200804243,2518.426339879721,0
1400,72,8.837949432093554,2795.1816941176785,0
1401,73,8.876683186413555,3002.9815396653585,0
1402,72,9.07822404607327,3287.3894095579276,0
1403,72,9.131417042403745,3438.0404189129495,0
1404,72,9.338661854719524,3933.8731538675,0
1405,72,9.704570839130684,3929.5232040284027,0
1406,72,9.761472292583042,3410.2298931172563,0
1407,72,9.728618005676841,3584.918534905106,0
1408,71,9.513040811790242,3173.3430632264317,0
1409,70,9.50238460208494,3418.1708834045685,0
1410,71,9.574524099937085,3626.9278551531843,0
1411,71,9.577733479614803,3155.063049935245,0
1412,71,9.267248855127145,2622.3009846365294,0
1413,72,9.187390825099019,3274.2843804268355,0
1414,72,9.021997274270044,2864.165237415805,0
1415,72,8.487043340316452,2222.93094736773,0
1416,73,8.195539390667516,2732.2675293634074,0
1417,73,8.330251429842141,3163.263997054573,0
1418,72,8.186937958791365,2419.2716038910758,0
1419,73,8.332138326404708,3176.339311953684,0
1420,72,8.109572220915858,2703.2713935857337,0
1421,71,8.147304289154297,2985.061748115513,0
1422,72,8.279679580810356,3402.4900370345367,0
1423,71,8.271964073182225,3001.2286136374155,0
1424,70,8.130943005868353,3079.389160356215,0
1425,71,8.030887313043483,2730.2886153311233,0
1426,71,7.9459429836511175,3005.900099436676,0
1427,71,8.173418557455378,3388.8171721581334,0
1428,70,8.33002359217618,3309.5473747206074,0
1429,70,8.509717628993151,2997.3220120401006,0
1430,70,8.6731491025292,2969.91023210385,0
1431,70,8.42712116071047,2684.004291586938,0
1432,69,8.035914298782666,2276.9773543400893,0
1433,69,7.6754739817796365,1989.2650692845739,0
1434,70,7.105774202447297,2160.3115891056896,0
